cancer_type_abbr,mirbase_mat_id,gene_symbol,ensg,validated,number_of_tool,pearson_cor,pearson_pv,spearman_cor,spearman_pv,kendall_cor,kendall_pv
STAD,hsa-miR-210-3p,CELF2,ENSG00000048740,0,8,-0.278741,4.58E-08,-0.4546,0.00E+00,-0.3175,6.18E-20
STAD,hsa-miR-210-3p,NNAT,ENSG00000053438,0,6,-0.193472,1.74E-04,-0.3419,1.64E-11,-0.2385,6.48E-12
STAD,hsa-miR-210-3p,INPP5A,ENSG00000068383,2,8,-0.214298,3.08E-05,-0.3578,1.55E-12,-0.2466,1.23E-12
STAD,hsa-miR-210-3p,TNS1,ENSG00000079308,0,6,-0.26634,1.85E-07,-0.5667,0.00E+00,-0.3992,1.38E-30
STAD,hsa-miR-210-3p,NRP2,ENSG00000118257,0,8,-0.201485,9.11E-05,-0.3628,7.03E-13,-0.249,7.51E-13
STAD,hsa-miR-210-3p,KLF9,ENSG00000119138,0,6,-0.264303,2.31E-07,-0.4956,0.00E+00,-0.3461,2.15E-23
STAD,hsa-miR-210-3p,FLNC,ENSG00000128591,0,9,-0.189646,2.34E-04,-0.4233,0.00E+00,-0.2944,2.30E-17
STAD,hsa-miR-210-3p,SH3BGRL,ENSG00000131171,2,7,-0.271606,1.03E-07,-0.4367,0.00E+00,-0.3021,3.33E-18
STAD,hsa-miR-210-3p,MYH11,ENSG00000133392,0,7,-0.213361,3.34E-05,-0.5919,0.00E+00,-0.4214,6.91E-34
STAD,hsa-miR-210-3p,LPP,ENSG00000145012,0,6,-0.250636,9.77E-07,-0.4767,0.00E+00,-0.3444,3.50E-23
STAD,hsa-miR-210-3p,SCARA3,ENSG00000168077,0,7,-0.292143,9.39E-09,-0.5125,0.00E+00,-0.3564,1.03E-24
STAD,hsa-miR-210-3p,RCAN2,ENSG00000172348,0,8,-0.236252,4.09E-06,-0.6822,0.00E+00,-0.4945,5.27E-46
STAD,hsa-miR-210-3p,TOM1L2,ENSG00000175662,0,7,-0.215895,2.67E-05,-0.338,2.86E-11,-0.2312,2.77E-11
STAD,hsa-miR-210-3p,MAF,ENSG00000178573,0,6,-0.208041,5.27E-05,-0.3605,1.01E-12,-0.246,1.39E-12
STAD,hsa-miR-210-3p,RGMA,ENSG00000182175,0,9,-0.280283,3.83E-08,-0.6141,0.00E+00,-0.4358,4.08E-36
STAD,hsa-miR-21-3p,ATP2B4,ENSG00000058668,0,6,-0.325498,1.25E-10,-0.3908,4.21E-15,-0.2721,4.69E-15
STAD,hsa-miR-21-3p,TGFBR3,ENSG00000069702,0,6,-0.30228,2.68E-09,-0.3326,6.12E-11,-0.2291,4.21E-11
STAD,hsa-miR-21-3p,PPP1R12B,ENSG00000077157,0,6,-0.324786,1.38E-10,-0.4242,0.00E+00,-0.2972,1.14E-17
STAD,hsa-miR-21-3p,CHRDL1,ENSG00000101938,0,6,-0.255292,6.03E-07,-0.373,1.01E-13,-0.2547,2.26E-13
STAD,hsa-miR-21-3p,PRUNE2,ENSG00000106772,0,7,-0.319115,2.98E-10,-0.4266,0.00E+00,-0.2974,1.09E-17
STAD,hsa-miR-21-3p,NCS1,ENSG00000107130,0,6,-0.304445,2.03E-09,-0.3436,1.29E-11,-0.2349,1.34E-11
STAD,hsa-miR-21-3p,CXCL12,ENSG00000107562,0,6,-0.20327,7.86E-05,-0.3339,5.07E-11,-0.229,4.31E-11
STAD,hsa-miR-21-3p,MAP1B,ENSG00000131711,0,6,-0.361323,6.49E-13,-0.4791,0.00E+00,-0.3341,6.57E-22
STAD,hsa-miR-21-3p,LPP,ENSG00000145012,0,7,-0.347501,5.35E-12,-0.41,0.00E+00,-0.289,8.68E-17
STAD,hsa-miR-21-3p,TMEM47,ENSG00000147027,0,6,-0.344133,8.82E-12,-0.4016,0.00E+00,-0.2776,1.32E-15
STAD,hsa-miR-21-3p,JPH2,ENSG00000149596,0,7,-0.347278,5.53E-12,-0.4391,0.00E+00,-0.3073,8.83E-19
STAD,hsa-miR-21-3p,RBPMS,ENSG00000157110,0,6,-0.343338,9.91E-12,-0.4058,0.00E+00,-0.2815,5.18E-16
STAD,hsa-miR-21-3p,FYCO1,ENSG00000163820,0,7,-0.316197,4.41E-10,-0.2702,1.36E-07,-0.1863,8.11E-08
STAD,hsa-miR-21-3p,DLC1,ENSG00000164741,0,6,-0.292426,9.07E-09,-0.3233,2.16E-10,-0.2218,1.70E-10
STAD,hsa-miR-21-3p,ZCCHC24,ENSG00000165424,0,7,-0.357797,1.12E-12,-0.4163,0.00E+00,-0.2879,1.14E-16
STAD,hsa-miR-21-3p,SYNPO2,ENSG00000172403,0,6,-0.289888,1.23E-08,-0.4595,0.00E+00,-0.3217,2.00E-20
STAD,hsa-miR-21-3p,LYNX1,ENSG00000180155,0,6,-0.049043,3.46E-01,-0.368,3.04E-13,-0.2561,1.65E-13
STAD,hsa-miR-21-3p,MXRA7,ENSG00000182534,0,6,-0.328809,7.92E-11,-0.3575,1.62E-12,-0.2458,1.47E-12
STAD,hsa-miR-21-3p,KANK2,ENSG00000197256,0,6,-0.35371,2.10E-12,-0.4128,0.00E+00,-0.2864,1.61E-16
STAD,hsa-miR-21-3p,SVIL,ENSG00000197321,0,6,-0.329777,6.92E-11,-0.4041,4.81E-16,-0.2763,1.79E-15
STAD,hsa-miR-21-5p,ATP2B4,ENSG00000058668,1,7,-0.356886,1.29E-12,-0.2146,3.12E-05,-0.1448,3.06E-05
STAD,hsa-miR-21-5p,TGFBR3,ENSG00000069702,2,7,-0.317285,3.81E-10,-0.2292,8.44E-06,-0.1569,6.26E-06
STAD,hsa-miR-21-5p,FERMT2,ENSG00000073712,1,6,-0.356434,1.38E-12,-0.2603,3.90E-07,-0.1765,3.72E-07
STAD,hsa-miR-21-5p,TNS1,ENSG00000079308,0,6,-0.40655,3.07E-16,-0.3252,1.68E-10,-0.2184,3.22E-10
STAD,hsa-miR-21-5p,SOD3,ENSG00000109610,2,1,-0.321899,2.05E-10,-0.2802,4.45E-08,-0.1898,4.63E-08
STAD,hsa-miR-21-5p,C7,ENSG00000112936,0,7,-0.337775,2.22E-11,-0.3923,2.93E-15,-0.2693,8.84E-15
STAD,hsa-miR-21-5p,ZBTB47,ENSG00000114853,1,6,-0.34562,7.08E-12,-0.2396,3.17E-06,-0.1595,4.39E-06
STAD,hsa-miR-21-5p,KLF9,ENSG00000119138,1,8,-0.339052,1.85E-11,-0.1895,2.42E-04,-0.1287,2.11E-04
STAD,hsa-miR-21-5p,CLU,ENSG00000120885,2,2,-0.309722,1.03E-09,-0.3432,1.36E-11,-0.2333,1.84E-11
STAD,hsa-miR-21-5p,CALD1,ENSG00000122786,1,7,-0.327826,9.08E-11,-0.1887,2.58E-04,-0.1274,2.43E-04
STAD,hsa-miR-21-5p,PALLD,ENSG00000129116,1,2,-0.33182,5.19E-11,-0.2088,5.11E-05,-0.1415,4.63E-05
STAD,hsa-miR-21-5p,MYH11,ENSG00000133392,0,7,-0.387117,9.53E-15,-0.3811,3.17E-14,-0.2615,5.12E-14
STAD,hsa-miR-21-5p,TPM1,ENSG00000140416,2,5,-0.345787,6.91E-12,-0.21,4.63E-05,-0.1437,3.49E-05
STAD,hsa-miR-21-5p,RHOB,ENSG00000143878,2,8,-0.353648,2.12E-12,-0.259,4.48E-07,-0.1768,3.55E-07
STAD,hsa-miR-21-5p,LPP,ENSG00000145012,0,6,-0.321981,2.03E-10,-0.0712,1.71E-01,-0.0471,1.75E-01
STAD,hsa-miR-21-5p,ZEB1,ENSG00000148516,0,6,-0.310114,9.81E-10,-0.1422,6.03E-03,-0.0966,5.39E-03
STAD,hsa-miR-21-5p,BTG2,ENSG00000159388,2,7,-0.350861,3.24E-12,-0.3953,1.26E-15,-0.2755,2.16E-15
STAD,hsa-miR-21-5p,NFIA,ENSG00000162599,2,8,-0.346566,6.15E-12,-0.2221,1.61E-05,-0.1503,1.50E-05
STAD,hsa-miR-21-5p,CFL2,ENSG00000165410,0,6,-0.34647,6.24E-12,-0.2772,6.24E-08,-0.1877,6.49E-08
STAD,hsa-miR-21-5p,RCAN2,ENSG00000172348,0,7,-0.294898,6.71E-09,-0.308,1.57E-09,-0.2085,1.93E-09
STAD,hsa-miR-21-5p,MAGEH1,ENSG00000187601,0,6,-0.304517,2.02E-09,-0.2693,1.49E-07,-0.1807,1.96E-07
STAD,hsa-miR-21-5p,PLN,ENSG00000198523,0,6,-0.383171,1.86E-14,-0.3246,1.82E-10,-0.223,1.34E-10
STAD,hsa-miR-21-5p,SPON1,ENSG00000262655,0,6,-0.312904,6.81E-10,-0.2608,3.72E-07,-0.1773,3.32E-07
STAD,hsa-miR-218-5p,ANLN,ENSG00000011426,0,6,-0.255069,6.17E-07,-0.3858,1.25E-14,-0.2661,1.84E-14
STAD,hsa-miR-218-5p,TFRC,ENSG00000072274,1,6,-0.261556,3.10E-07,-0.4062,0.00E+00,-0.2791,9.21E-16
STAD,hsa-miR-218-5p,XPO5,ENSG00000124571,0,7,-0.121873,1.87E-02,-0.3013,3.61E-09,-0.2041,4.15E-09
STAD,hsa-miR-218-5p,TOP2A,ENSG00000131747,1,2,-0.154831,2.75E-03,-0.3158,5.80E-10,-0.2174,3.83E-10
STAD,hsa-miR-218-5p,DTL,ENSG00000143476,0,6,-0.192353,1.90E-04,-0.3029,2.99E-09,-0.2075,2.32E-09
STAD,hsa-miR-218-5p,CCNA2,ENSG00000145386,0,8,-0.268486,1.46E-07,-0.3576,1.60E-12,-0.2417,3.37E-12
STAD,hsa-miR-218-5p,TOPBP1,ENSG00000163781,0,7,-0.198334,1.18E-04,-0.3426,1.49E-11,-0.2295,3.87E-11
STAD,hsa-miR-218-5p,DDX21,ENSG00000165732,0,7,-0.293412,8.05E-09,-0.4389,0.00E+00,-0.2986,8.18E-18
STAD,hsa-miR-218-5p,CENPN,ENSG00000166451,0,6,-0.243318,2.05E-06,-0.314,7.36E-10,-0.2112,1.20E-09
STAD,hsa-miR-218-5p,ZWILCH,ENSG00000174442,0,7,-0.245328,1.67E-06,-0.349,5.86E-12,-0.2314,2.69E-11
STAD,hsa-miR-222-3p,FERMT2,ENSG00000073712,0,8,-0.324257,1.48E-10,-0.5521,0.00E+00,-0.394,7.91E-30
STAD,hsa-miR-222-3p,PPP1R12B,ENSG00000077157,0,6,-0.278036,4.97E-08,-0.4906,0.00E+00,-0.349,9.11E-24
STAD,hsa-miR-222-3p,TIMP3,ENSG00000100234,2,8,-0.242588,2.20E-06,-0.3639,5.93E-13,-0.251,4.92E-13
STAD,hsa-miR-222-3p,CXCL12,ENSG00000107562,0,7,-0.246772,1.45E-06,-0.4249,0.00E+00,-0.293,3.24E-17
STAD,hsa-miR-222-3p,CRY2,ENSG00000121671,0,6,-0.224399,1.25E-05,-0.4521,0.00E+00,-0.3147,1.27E-19
STAD,hsa-miR-222-3p,SH3BGRL,ENSG00000131171,0,6,-0.263605,2.49E-07,-0.3376,3.04E-11,-0.2337,1.72E-11
STAD,hsa-miR-222-3p,MAP1B,ENSG00000131711,1,4,-0.312556,7.13E-10,-0.5582,0.00E+00,-0.4005,8.99E-31
STAD,hsa-miR-222-3p,LPP,ENSG00000145012,0,7,-0.293465,7.99E-09,-0.4508,0.00E+00,-0.3269,4.81E-21
STAD,hsa-miR-222-3p,NACC2,ENSG00000148411,0,7,-0.287953,1.56E-08,-0.3922,2.99E-15,-0.2718,5.04E-15
STAD,hsa-miR-222-3p,TSC22D3,ENSG00000157514,0,9,-0.21286,3.49E-05,-0.3464,8.59E-12,-0.2331,1.91E-11
STAD,hsa-miR-222-3p,PBXIP1,ENSG00000163346,0,6,-0.290315,1.17E-08,-0.437,0.00E+00,-0.2991,7.18E-18
STAD,hsa-miR-222-3p,LMOD1,ENSG00000163431,0,7,-0.295396,6.31E-09,-0.54,0.00E+00,-0.3856,1.20E-28
STAD,hsa-miR-222-3p,CITED2,ENSG00000164442,0,6,-0.197115,1.30E-04,-0.3285,1.07E-10,-0.2257,8.00E-11
STAD,hsa-miR-222-3p,PI16,ENSG00000164530,0,6,-0.191987,1.95E-04,-0.4449,1.75E-19,-0.3067,1.04E-18
STAD,hsa-miR-222-3p,JAM3,ENSG00000166086,0,7,-0.375797,6.36E-14,-0.5667,0.00E+00,-0.3998,1.16E-30
STAD,hsa-miR-222-3p,C16orf45,ENSG00000166780,0,6,-0.19258,1.86E-04,-0.346,9.13E-12,-0.2398,4.98E-12
STAD,hsa-miR-222-3p,RBPMS2,ENSG00000166831,0,6,-0.287215,1.70E-08,-0.5543,0.00E+00,-0.3978,2.25E-30
STAD,hsa-miR-222-3p,TUBA1A,ENSG00000167552,0,6,-0.314191,5.75E-10,-0.4627,0.00E+00,-0.3203,2.91E-20
STAD,hsa-miR-222-3p,SYNPO2,ENSG00000172403,0,8,-0.254463,6.58E-07,-0.5512,0.00E+00,-0.3958,4.33E-30
STAD,hsa-miR-222-3p,MSRB3,ENSG00000174099,0,7,-0.321058,2.30E-10,-0.5353,0.00E+00,-0.3825,3.27E-28
STAD,hsa-miR-222-3p,FLNA,ENSG00000196924,1,0,-0.283868,2.52E-08,-0.4195,0.00E+00,-0.2935,2.89E-17
STAD,hsa-miR-222-3p,TOX,ENSG00000198846,0,11,-0.196503,1.36E-04,-0.376,7.93E-14,-0.2544,2.39E-13
STAD,hsa-miR-222-5p,FHL1,ENSG00000022267,0,6,-0.245658,1.62E-06,-0.5751,0.00E+00,-0.4109,2.70E-32
STAD,hsa-miR-222-5p,TGFBR3,ENSG00000069702,0,6,-0.274339,7.58E-08,-0.4369,0.00E+00,-0.3075,8.50E-19
STAD,hsa-miR-222-5p,PPP1R12B,ENSG00000077157,0,7,-0.235882,4.24E-06,-0.4944,0.00E+00,-0.3494,8.23E-24
STAD,hsa-miR-222-5p,CBX7,ENSG00000100307,0,7,-0.295018,6.61E-09,-0.4553,0.00E+00,-0.3201,3.01E-20
STAD,hsa-miR-222-5p,GNAI1,ENSG00000127955,0,6,-0.202286,8.53E-05,-0.4281,0.00E+00,-0.2997,6.07E-18
STAD,hsa-miR-222-5p,TSPAN2,ENSG00000134198,0,6,-0.213123,3.41E-05,-0.4813,0.00E+00,-0.3441,3.84E-23
STAD,hsa-miR-222-5p,PDE5A,ENSG00000138735,0,7,-0.287035,1.74E-08,-0.3801,3.79E-14,-0.2655,2.09E-14
STAD,hsa-miR-222-5p,NFIA,ENSG00000162599,0,7,-0.328995,7.71E-11,-0.4153,0.00E+00,-0.2984,8.49E-18
STAD,hsa-miR-222-5p,DDR2,ENSG00000162733,0,6,-0.302497,2.60E-09,-0.5047,0.00E+00,-0.3569,8.87E-25
STAD,hsa-miR-222-5p,CFL2,ENSG00000165410,0,6,-0.223954,1.30E-05,-0.4662,0.00E+00,-0.3282,3.34E-21
STAD,hsa-miR-222-5p,AMOTL1,ENSG00000166025,0,6,-0.268715,1.42E-07,-0.4797,0.00E+00,-0.3352,4.87E-22
STAD,hsa-miR-222-5p,PRNP,ENSG00000171867,1,5,-0.222349,1.50E-05,-0.36,1.10E-12,-0.2518,4.12E-13
STAD,hsa-miR-222-5p,SYNPO2,ENSG00000172403,0,7,-0.212503,3.59E-05,-0.5612,0.00E+00,-0.4018,5.81E-31
STAD,hsa-miR-222-5p,ZBTB4,ENSG00000174282,0,6,-0.269585,1.29E-07,-0.4218,0.00E+00,-0.2912,5.11E-17
STAD,hsa-miR-222-5p,LYNX1,ENSG00000180155,0,6,0.026018,6.17E-01,-0.381,3.19E-14,-0.2748,2.54E-15
STAD,hsa-miR-223-3p,FHL1,ENSG00000022267,0,7,-0.2021,8.66E-05,-0.3939,1.92E-15,-0.276,1.90E-15
STAD,hsa-miR-223-3p,CYBRD1,ENSG00000071967,0,6,-0.264451,2.27E-07,-0.3697,2.32E-13,-0.2571,1.32E-13
STAD,hsa-miR-223-3p,PPP1R12B,ENSG00000077157,0,8,-0.197434,1.27E-04,-0.3492,5.66E-12,-0.2426,2.84E-12
STAD,hsa-miR-223-3p,SORBS1,ENSG00000095637,0,7,-0.21348,3.30E-05,-0.4537,0.00E+00,-0.3132,1.91E-19
STAD,hsa-miR-223-3p,CBX7,ENSG00000100307,0,7,-0.255973,5.61E-07,-0.3718,1.63E-13,-0.2533,3.02E-13
STAD,hsa-miR-223-3p,OGN,ENSG00000106809,0,6,-0.177612,5.78E-04,-0.3863,1.14E-14,-0.2658,1.96E-14
STAD,hsa-miR-223-3p,CRY2,ENSG00000121671,0,8,-0.127458,1.39E-02,-0.3304,8.24E-11,-0.2297,3.76E-11
STAD,hsa-miR-223-3p,MAP1B,ENSG00000131711,0,10,-0.179254,5.13E-04,-0.306,2.02E-09,-0.2101,1.46E-09
STAD,hsa-miR-223-3p,LPP,ENSG00000145012,0,6,-0.216309,2.58E-05,-0.3679,3.10E-13,-0.2574,1.24E-13
STAD,hsa-miR-223-3p,TMEM47,ENSG00000147027,0,7,-0.205852,6.34E-05,-0.3337,5.21E-11,-0.2279,5.27E-11
STAD,hsa-miR-223-3p,PGM5,ENSG00000154330,0,7,-0.207488,5.52E-05,-0.4119,0.00E+00,-0.2882,1.04E-16
STAD,hsa-miR-223-3p,NFIA,ENSG00000162599,2,9,-0.254293,6.69E-07,-0.3399,2.17E-11,-0.2351,1.28E-11
STAD,hsa-miR-223-3p,ZCCHC24,ENSG00000165424,0,6,-0.225302,1.15E-05,-0.3493,5.59E-12,-0.2419,3.29E-12
STAD,hsa-miR-223-3p,MSRB3,ENSG00000174099,0,7,-0.214881,2.92E-05,-0.3541,2.71E-12,-0.2452,1.66E-12
STAD,hsa-miR-223-3p,ZBTB4,ENSG00000174282,0,7,-0.268844,1.40E-07,-0.3606,1.00E-12,-0.2456,1.53E-12
STAD,hsa-miR-223-3p,S1PR3,ENSG00000213694,0,7,-0.178581,5.39E-04,-0.3059,2.06E-09,-0.2085,1.93E-09
STAD,hsa-miR-26a-5p,MXI1,ENSG00000119950,0,7,-0.285776,2.01E-08,-0.3122,9.25E-10,-0.2097,1.57E-09
STAD,hsa-miR-29b-3p,FERMT2,ENSG00000073712,0,9,-0.292204,9.32E-09,-0.3576,1.60E-12,-0.2485,8.33E-13
STAD,hsa-miR-29b-3p,ZBTB47,ENSG00000114853,0,7,-0.272906,8.91E-08,-0.3136,7.68E-10,-0.2146,6.37E-10
STAD,hsa-miR-29b-3p,MFAP2,ENSG00000117122,0,7,-0.233767,5.19E-06,-0.3009,3.80E-09,-0.2072,2.44E-09
STAD,hsa-miR-29b-3p,COL5A1,ENSG00000130635,0,11,-0.219865,1.88E-05,-0.3302,8.44E-11,-0.2266,6.85E-11
STAD,hsa-miR-29b-3p,MAP1B,ENSG00000131711,0,6,-0.301023,3.14E-09,-0.3716,1.68E-13,-0.2566,1.48E-13
STAD,hsa-miR-29b-3p,TPM1,ENSG00000140416,0,7,-0.257252,4.91E-07,-0.3207,3.05E-10,-0.2224,1.52E-10
STAD,hsa-miR-29b-3p,COL8A1,ENSG00000144810,0,7,-0.234764,4.72E-06,-0.3561,2.00E-12,-0.243,2.61E-12
STAD,hsa-miR-29b-3p,TMEM47,ENSG00000147027,0,7,-0.268815,1.41E-07,-0.3072,1.75E-09,-0.2107,1.30E-09
STAD,hsa-miR-29b-3p,JPH2,ENSG00000149596,0,7,-0.278565,4.68E-08,-0.3394,2.36E-11,-0.2335,1.76E-11
STAD,hsa-miR-29b-3p,ANTXR2,ENSG00000163297,0,8,-0.282196,3.07E-08,-0.3012,3.67E-09,-0.2097,1.54E-09
STAD,hsa-miR-29b-3p,CFL2,ENSG00000165410,0,6,-0.260699,3.40E-07,-0.3269,1.32E-10,-0.2254,8.51E-11
STAD,hsa-miR-29b-3p,COL3A1,ENSG00000168542,2,11,-0.256956,5.06E-07,-0.3249,1.73E-10,-0.221,1.97E-10
STAD,hsa-miR-29b-3p,CSPG4,ENSG00000173546,0,7,-0.26341,2.54E-07,-0.3514,4.08E-12,-0.24,4.78E-12
STAD,hsa-miR-29b-3p,PRELP,ENSG00000188783,0,7,-0.286079,1.94E-08,-0.3295,9.36E-11,-0.2263,7.20E-11
STAD,hsa-miR-29b-3p,SVIL,ENSG00000197321,0,7,-0.285286,2.14E-08,-0.3596,8.55E-13,-0.2493,7.08E-13
STAD,hsa-miR-30a-3p,ZNF195,ENSG00000005801,0,6,-0.232768,5.71E-06,-0.3522,3.60E-12,-0.2404,4.48E-12
STAD,hsa-miR-30a-5p,NCS1,ENSG00000107130,0,8,-0.208749,4.96E-05,-0.3186,4.03E-10,-0.2123,9.76E-10
STAD,hsa-miR-30c-2-3p,PAICS,ENSG00000128050,0,6,-0.28176,3.23E-08,-0.373,1.32E-13,-0.2547,2.24E-13
STAD,hsa-miR-30c-2-3p,CDCA8,ENSG00000134690,0,7,-0.104035,4.49E-02,-0.3157,5.84E-10,-0.2137,7.51E-10
STAD,hsa-miR-30c-2-3p,CCNF,ENSG00000162063,1,5,-0.199695,1.05E-04,-0.3062,1.98E-09,-0.2044,3.97E-09
STAD,hsa-miR-30c-2-3p,BUB1,ENSG00000169679,1,1,-0.181744,4.27E-04,-0.3141,7.25E-10,-0.2086,1.90E-09
STAD,hsa-miR-30d-3p,DBF4,ENSG00000006634,0,6,-0.160994,1.84E-03,-0.3128,8.55E-10,-0.2139,7.27E-10
STAD,hsa-miR-30d-3p,PROSER1,ENSG00000120685,0,6,-0.0734,1.58E-01,-0.3289,1.01E-10,-0.2251,9.04E-11
STAD,hsa-miR-3127-5p,HSPB6,ENSG00000004776,0,6,-0.281264,3.42E-08,-0.5928,0.00E+00,-0.4239,2.90E-34
STAD,hsa-miR-3127-5p,TGFBR3,ENSG00000069702,0,7,-0.314839,5.28E-10,-0.4123,0.00E+00,-0.2906,5.93E-17
STAD,hsa-miR-3127-5p,PPP1R12B,ENSG00000077157,0,7,-0.298222,4.45E-09,-0.5105,0.00E+00,-0.3643,9.54E-26
STAD,hsa-miR-3127-5p,FBLN1,ENSG00000077942,0,7,-0.243069,2.10E-06,-0.3827,2.33E-14,-0.2629,3.72E-14
STAD,hsa-miR-3127-5p,TP53INP2,ENSG00000078804,0,8,-0.232235,6.01E-06,-0.3143,7.06E-10,-0.2163,4.74E-10
STAD,hsa-miR-3127-5p,SORBS1,ENSG00000095637,0,7,-0.314666,5.40E-10,-0.5542,0.00E+00,-0.3933,9.84E-30
STAD,hsa-miR-3127-5p,2-Mar,ENSG00000099785,0,6,-0.385955,1.16E-14,-0.48,0.00E+00,-0.3331,8.66E-22
STAD,hsa-miR-3127-5p,CLIP3,ENSG00000105270,0,7,-0.362986,5.00E-13,-0.594,0.00E+00,-0.424,2.75E-34
STAD,hsa-miR-3127-5p,SOD3,ENSG00000109610,0,6,-0.377663,4.68E-14,-0.5177,0.00E+00,-0.3636,1.18E-25
STAD,hsa-miR-3127-5p,NRP2,ENSG00000118257,0,6,-0.366091,3.06E-13,-0.5355,0.00E+00,-0.3814,4.61E-28
STAD,hsa-miR-3127-5p,CRY2,ENSG00000121671,0,6,-0.188356,2.59E-04,-0.3419,1.63E-11,-0.2331,1.92E-11
STAD,hsa-miR-3127-5p,GLIPR2,ENSG00000122694,0,6,-0.309933,1.00E-09,-0.4188,0.00E+00,-0.2914,4.83E-17
STAD,hsa-miR-3127-5p,FLNC,ENSG00000128591,0,7,-0.272301,9.53E-08,-0.4796,0.00E+00,-0.3387,1.78E-22
STAD,hsa-miR-3127-5p,FBXO32,ENSG00000156804,0,6,-0.303259,2.36E-09,-0.4554,0.00E+00,-0.3219,1.90E-20
STAD,hsa-miR-3127-5p,TSPAN18,ENSG00000157570,0,6,-0.270024,1.23E-07,-0.4383,0.00E+00,-0.3119,2.69E-19
STAD,hsa-miR-3127-5p,CSRP1,ENSG00000159176,0,6,-0.30711,1.45E-09,-0.5767,0.00E+00,-0.4093,4.57E-32
STAD,hsa-miR-3127-5p,ST6GALNAC6,ENSG00000160408,0,6,-0.386331,1.09E-14,-0.4943,0.00E+00,-0.3424,6.17E-23
STAD,hsa-miR-3127-5p,MFAP4,ENSG00000166482,0,6,-0.386281,1.10E-14,-0.5622,0.00E+00,-0.4003,9.53E-31
STAD,hsa-miR-3127-5p,TEF,ENSG00000167074,0,6,-0.328945,7.77E-11,-0.408,0.00E+00,-0.283,3.62E-16
STAD,hsa-miR-3127-5p,SYNPO2,ENSG00000172403,0,7,-0.270284,1.19E-07,-0.613,0.00E+00,-0.442,4.21E-37
STAD,hsa-miR-3127-5p,ZBTB4,ENSG00000174282,0,6,-0.425675,8.34E-18,-0.5166,0.00E+00,-0.3685,2.63E-26
STAD,hsa-miR-3127-5p,LYNX1,ENSG00000180155,0,6,-0.041184,4.28E-01,-0.352,3.75E-12,-0.2448,1.79E-12
STAD,hsa-miR-3127-5p,F2R,ENSG00000181104,0,7,-0.283779,2.55E-08,-0.3691,2.53E-13,-0.2505,5.46E-13
STAD,hsa-miR-3127-5p,RGMA,ENSG00000182175,0,7,-0.364121,4.18E-13,-0.5985,0.00E+00,-0.4321,1.55E-35
STAD,hsa-miR-3127-5p,MXRA7,ENSG00000182534,0,6,-0.32875,7.98E-11,-0.4602,0.00E+00,-0.3238,1.11E-20
STAD,hsa-miR-3127-5p,FNBP1,ENSG00000187239,0,6,-0.33513,3.25E-11,-0.5205,0.00E+00,-0.3685,2.61E-26
STAD,hsa-miR-3180-5p,NLRC5,ENSG00000140853,0,6,-0.187136,2.84E-04,-0.3024,2.64E-09,-0.2091,5.86E-09
STAD,hsa-miR-326,MAP1B,ENSG00000131711,0,8,-0.216515,2.53E-05,-0.3128,8.52E-10,-0.2133,8.21E-10
STAD,hsa-miR-326,LPP,ENSG00000145012,0,6,-0.262374,2.84E-07,-0.4275,0.00E+00,-0.299,7.34E-18
STAD,hsa-miR-326,NFIA,ENSG00000162599,0,7,-0.277647,5.20E-08,-0.3496,5.36E-12,-0.2419,3.26E-12
STAD,hsa-miR-335-3p,NFIX,ENSG00000008441,0,7,-0.243095,2.09E-06,-0.326,1.50E-10,-0.2263,7.16E-11
STAD,hsa-miR-335-3p,CELF2,ENSG00000048740,0,7,-0.298342,4.38E-09,-0.4147,0.00E+00,-0.2886,9.65E-17
STAD,hsa-miR-335-3p,MYLK,ENSG00000065534,0,6,-0.26859,1.44E-07,-0.5463,0.00E+00,-0.3897,3.19E-29
STAD,hsa-miR-335-3p,TGFBR3,ENSG00000069702,0,7,-0.211146,4.04E-05,-0.3463,8.68E-12,-0.2417,3.37E-12
STAD,hsa-miR-335-3p,RAB27A,ENSG00000069974,0,6,-0.272549,9.27E-08,-0.3699,2.22E-13,-0.2511,4.77E-13
STAD,hsa-miR-335-3p,CYBRD1,ENSG00000071967,0,8,-0.32942,7.27E-11,-0.4655,0.00E+00,-0.3246,8.99E-21
STAD,hsa-miR-335-3p,MRVI1,ENSG00000072952,0,6,-0.341843,1.23E-11,-0.5414,0.00E+00,-0.3887,4.39E-29
STAD,hsa-miR-335-3p,FERMT2,ENSG00000073712,0,7,-0.287918,1.56E-08,-0.4888,0.00E+00,-0.3476,1.40E-23
STAD,hsa-miR-335-3p,MCAM,ENSG00000076706,1,7,-0.304235,2.09E-09,-0.4558,0.00E+00,-0.3178,5.59E-20
STAD,hsa-miR-335-3p,PPP1R12B,ENSG00000077157,0,7,-0.257718,4.67E-07,-0.4802,0.00E+00,-0.3414,8.39E-23
STAD,hsa-miR-335-3p,TIMP3,ENSG00000100234,0,8,-0.270403,1.18E-07,-0.3639,5.98E-13,-0.2489,7.69E-13
STAD,hsa-miR-335-3p,CRISPLD2,ENSG00000103196,0,7,-0.330513,6.24E-11,-0.4718,0.00E+00,-0.329,2.73E-21
STAD,hsa-miR-335-3p,SFRP1,ENSG00000104332,0,8,-0.219132,2.01E-05,-0.4379,0.00E+00,-0.3073,8.89E-19
